Fecha,Departamento,Categoria,Producto,Unidad,Unidades,Precio_Unitario,Total_Venta
2022-08-01,Arequipa,Accesorios,slats,unidad,100,41.24,4124.0
2022-08-01,Moquegua,Nutricion,phyta value,kg,100,135.74,13574.0
2022-08-01,Moquegua,Nutricion,ingaprot,kg,104,26.08,2712.3199999999997
2022-08-01,Moquegua,Nutricion,inmunoprot,kg,101,59.15,5974.15
2022-08-01,Moquegua,Nutricion,fitamix,kg,92,91.96,8460.32
2022-08-01,Moquegua,Sanidad,norax s plus,kg,82,122.85,10073.699999999999
2022-08-01,Moquegua,Sanidad,tiamuvic,kg,83,95.18,7899.9400000000005
2022-08-01,Moquegua,Sanidad,florfevic,kg,123,149.16,18346.68
2022-08-01,Moquegua,Sanidad,clortevic,kg,104,86.99,9046.96
2022-08-01,Moquegua,Bioseguridad,dt foam,lt,104,22.72,2362.88
2022-08-01,Moquegua,Bioseguridad,prophyl,lt,78,99.82,7785.959999999999
2022-08-01,Moquegua,Bioseguridad,vulkan s,lt,100,89.13,8913.0
2022-08-01,Moquegua,Accesorios,chupones,unidad,100,56.72,5672.0
2022-08-01,Moquegua,Accesorios,comederos,unidad,94,98.4,9249.6
2022-08-01,Moquegua,Accesorios,slats,unidad,99,115.99,11483.01
2022-08-01,Tacna,Nutricion,phyta value,kg,116,42.8,4964.799999999999
2022-08-01,Tacna,Nutricion,ingaprot,kg,108,74.59,8055.72
2022-08-01,Tacna,Nutricion,inmunoprot,kg,97,120.28,11667.16
2022-08-01,Tacna,Nutricion,fitamix,kg,103,141.94,14619.82
2022-08-01,Tacna,Sanidad,norax s plus,kg,102,125.7,12821.4
2022-08-01,Tacna,Sanidad,tiamuvic,kg,95,22.85,2170.75
2022-08-01,Tacna,Sanidad,florfevic,kg,95,93.09,8843.550000000001
2022-08-01,Tacna,Sanidad,clortevic,kg,108,98.4,10627.2
2022-08-01,Tacna,Bioseguridad,dt foam,lt,110,49.72,5469.2
2022-08-01,Tacna,Bioseguridad,prophyl,lt,98,44.34,4345.320000000001
2022-08-01,Tacna,Bioseguridad,vulkan s,lt,105,123.42,12959.1
2022-08-01,Tacna,Accesorios,chupones,unidad,104,112.74,11724.96
2022-08-01,Tacna,Accesorios,comederos,unidad,105,133.07,13972.349999999999
2022-08-01,Tacna,Accesorios,slats,unidad,108,112.37,12135.960000000001
2022-08-01,Cuzco,Nutricion,phyta value,kg,123,74.82,9202.859999999999
2022-08-01,Cuzco,Nutricion,ingaprot,kg,85,134.71,11450.35
2022-08-01,Cuzco,Nutricion,inmunoprot,kg,96,106.58,10231.68
2022-08-01,Cuzco,Nutricion,fitamix,kg,109,59.63,6499.67
2022-08-01,Cuzco,Sanidad,norax s plus,kg,98,147.78,14482.44
2022-08-01,Cuzco,Sanidad,tiamuvic,kg,111,134.3,14907.300000000001
2022-08-01,Cuzco,Sanidad,florfevic,kg,95,49.08,4662.599999999999
2022-08-01,Cuzco,Sanidad,clortevic,kg,108,33.97,3668.7599999999998
2022-08-01,Cuzco,Bioseguridad,dt foam,lt,93,117.41,10919.13
2022-08-01,Cuzco,Bioseguridad,prophyl,lt,82,113.08,9272.56
2022-08-01,Cuzco,Bioseguridad,vulkan s,lt,104,43.16,4488.639999999999
2022-08-01,Cuzco,Accesorios,chupones,unidad,102,99.4,10138.800000000001
2022-08-01,Cuzco,Accesorios,comederos,unidad,103,63.32,6521.96
2022-08-01,Cuzco,Accesorios,slats,unidad,91,130.81,11903.710000000001
2022-08-01,Puno,Nutricion,phyta value,kg,120,105.33,12639.6
2022-08-01,Puno,Nutricion,ingaprot,kg,97,76.11,7382.67
2022-08-01,Puno,Nutricion,inmunoprot,kg,107,125.83,13463.81
2022-08-01,Puno,Nutricion,fitamix,kg,108,101.93,11008.44
2022-08-01,Puno,Sanidad,norax s plus,kg,98,126.39,12386.22
2022-08-01,Puno,Sanidad,tiamuvic,kg,101,112.66,11378.66
2022-08-01,Puno,Sanidad,florfevic,kg,101,24.99,2523.99
2022-08-01,Puno,Sanidad,clortevic,kg,98,147.95,14499.099999999999
2022-08-01,Puno,Bioseguridad,dt foam,lt,101,56.25,5681.25
2022-08-01,Puno,Bioseguridad,prophyl,lt,95,110.84,10529.800000000001
2022-08-01,Puno,Bioseguridad,vulkan s,lt,99,96.96,9599.039999999999
2022-08-01,Puno,Accesorios,chupones,unidad,108,120.99,13066.92
2022-08-01,Puno,Accesorios,comederos,unidad,102,62.58,6383.16
2022-08-01,Puno,Accesorios,slats,unidad,97,147.31,14289.07
2022-08-01,Madre de Dios,Nutricion,phyta value,kg,100,85.97,8597.0
2022-08-01,Madre de Dios,Nutricion,ingaprot,kg,110,99.28,10920.8
2022-08-01,Madre de Dios,Nutricion,inmunoprot,kg,93,95.58,8888.94
2022-08-01,Madre de Dios,Nutricion,fitamix,kg,90,112.44,10119.6
2022-08-01,Madre de Dios,Sanidad,norax s plus,kg,109,85.65,9335.85
2022-08-01,Madre de Dios,Sanidad,tiamuvic,kg,92,39.88,3668.96
2022-08-01,Madre de Dios,Sanidad,florfevic,kg,105,66.35,6966.749999999999
2022-08-01,Madre de Dios,Sanidad,clortevic,kg,120,32.35,3882.0
2022-08-01,Madre de Dios,Bioseguridad,dt foam,lt,81,103.42,8377.02
2022-08-01,Madre de Dios,Bioseguridad,prophyl,lt,95,27.93,2653.35
2022-08-01,Madre de Dios,Bioseguridad,vulkan s,lt,112,148.11,16588.32
2022-08-01,Madre de Dios,Accesorios,chupones,unidad,120,71.91,8629.199999999999
2022-08-01,Madre de Dios,Accesorios,comederos,unidad,108,60.82,6568.56
2022-08-01,Madre de Dios,Accesorios,slats,unidad,86,91.76,7891.360000000001
2022-09-01,Arequipa,Nutricion,phyta value,kg,91,113.52,10330.32
2022-09-01,Arequipa,Nutricion,ingaprot,kg,91,76.52,6963.32
2022-09-01,Arequipa,Nutricion,inmunoprot,kg,80,87.18,6974.400000000001
2022-09-01,Arequipa,Nutricion,fitamix,kg,112,30.31,3394.72
2022-09-01,Arequipa,Sanidad,norax s plus,kg,91,35.13,3196.8300000000004
2022-09-01,Arequipa,Sanidad,tiamuvic,kg,99,86.9,8603.1
2022-09-01,Arequipa,Sanidad,florfevic,kg,107,130.49,13962.43
2022-09-01,Arequipa,Sanidad,clortevic,kg,91,134.58,12246.78
2022-09-01,Arequipa,Bioseguridad,dt foam,lt,89,146.11,13003.79
2022-09-01,Arequipa,Bioseguridad,prophyl,lt,109,93.31,10170.79
2022-09-01,Arequipa,Bioseguridad,vulkan s,lt,97,66.17,6418.49
2022-09-01,Arequipa,Accesorios,chupones,unidad,93,121.21,11272.529999999999
2022-09-01,Arequipa,Accesorios,comederos,unidad,113,126.97,14347.61
2022-09-01,Arequipa,Accesorios,slats,unidad,92,137.19,12621.48
2022-09-01,Moquegua,Nutricion,phyta value,kg,99,40.78,4037.2200000000003
2022-09-01,Moquegua,Nutricion,ingaprot,kg,99,149.64,14814.359999999999
2022-09-01,Moquegua,Nutricion,inmunoprot,kg,97,29.85,2895.4500000000003
2022-09-01,Moquegua,Nutricion,fitamix,kg,106,149.6,15857.599999999999
2022-09-01,Moquegua,Sanidad,norax s plus,kg,108,92.44,9983.52
2022-09-01,Moquegua,Sanidad,tiamuvic,kg,96,52.31,5021.76
2022-09-01,Moquegua,Sanidad,florfevic,kg,91,137.8,12539.800000000001
2022-09-01,Moquegua,Sanidad,clortevic,kg,116,30.39,3525.2400000000002
2022-09-01,Moquegua,Bioseguridad,dt foam,lt,92,32.34,2975.28
2022-09-01,Moquegua,Bioseguridad,prophyl,lt,97,95.16,9230.52
2022-09-01,Moquegua,Bioseguridad,vulkan s,lt,101,111.84,11295.84
2022-09-01,Moquegua,Accesorios,chupones,unidad,111,31.12,3454.32
2022-09-01,Moquegua,Accesorios,comederos,unidad,94,80.76,7591.4400000000005
2022-09-01,Moquegua,Accesorios,slats,unidad,88,48.73,4288.24
2022-09-01,Tacna,Nutricion,phyta value,kg,107,92.12,9856.84
2022-09-01,Tacna,Nutricion,ingaprot,kg,89,133.0,11837.0
2022-09-01,Tacna,Nutricion,inmunoprot,kg,105,106.33,11164.65
2022-09-01,Tacna,Nutricion,fitamix,kg,103,74.5,7673.5
2022-09-01,Tacna,Sanidad,norax s plus,kg,114,71.78,8182.92
2022-09-01,Tacna,Sanidad,tiamuvic,kg,95,139.14,13218.3
2022-09-01,Tacna,Sanidad,florfevic,kg,112,148.28,16607.36
2022-09-01,Tacna,Sanidad,clortevic,kg,106,147.76,15662.56
2022-09-01,Tacna,Bioseguridad,dt foam,lt,114,142.95,16296.3
2022-09-01,Tacna,Bioseguridad,prophyl,lt,101,21.44,2165.44
2022-09-01,Tacna,Bioseguridad,vulkan s,lt,101,78.66,7944.66
2022-09-01,Tacna,Accesorios,chupones,unidad,97,66.69,6468.929999999999
2022-09-01,Tacna,Accesorios,comederos,unidad,100,118.93,11893.0
2022-09-01,Tacna,Accesorios,slats,unidad,106,33.33,3532.98
2022-09-01,Cuzco,Nutricion,phyta value,kg,93,58.32,5423.76
2022-09-01,Cuzco,Nutricion,ingaprot,kg,93,144.08,13399.44
2022-09-01,Cuzco,Nutricion,inmunoprot,kg,109,73.83,8047.47
2022-09-01,Cuzco,Nutricion,fitamix,kg,95,137.7,13081.499999999998
2022-09-01,Cuzco,Sanidad,norax s plus,kg,99,123.03,12179.97
2022-09-01,Cuzco,Sanidad,tiamuvic,kg,93,124.65,11592.45
2022-09-01,Cuzco,Sanidad,florfevic,kg,100,138.91,13891.0
2022-09-01,Cuzco,Sanidad,clortevic,kg,101,57.79,5836.79
2022-09-01,Cuzco,Bioseguridad,dt foam,lt,94,78.37,7366.780000000001
2022-09-01,Cuzco,Bioseguridad,prophyl,lt,89,81.48,7251.72
2022-09-01,Cuzco,Bioseguridad,vulkan s,lt,99,81.24,8042.759999999999
2022-09-01,Cuzco,Accesorios,chupones,unidad,88,137.88,12133.439999999999
2022-09-01,Cuzco,Accesorios,comederos,unidad,88,97.2,8553.6
2022-09-01,Cuzco,Accesorios,slats,unidad,108,142.41,15380.279999999999
2022-09-01,Puno,Nutricion,phyta value,kg,103,52.06,5362.18
2022-09-01,Puno,Nutricion,ingaprot,kg,107,71.67,7668.6900000000005
2022-09-01,Puno,Nutricion,inmunoprot,kg,97,32.14,3117.58
2022-09-01,Puno,Nutricion,fitamix,kg,107,44.78,4791.46
2022-09-01,Puno,Sanidad,norax s plus,kg,105,146.34,15365.7
2022-09-01,Puno,Sanidad,tiamuvic,kg,113,126.48,14292.24
2022-09-01,Puno,Sanidad,florfevic,kg,114,130.42,14867.88
2022-09-01,Puno,Sanidad,clortevic,kg,90,92.57,8331.3
2022-09-01,Puno,Bioseguridad,dt foam,lt,106,57.77,6123.62
2022-09-01,Puno,Bioseguridad,prophyl,lt,103,120.75,12437.25
2022-09-01,Puno,Bioseguridad,vulkan s,lt,104,38.97,4052.88
2022-09-01,Puno,Accesorios,chupones,unidad,104,41.96,4363.84
2022-09-01,Puno,Accesorios,comederos,unidad,95,34.06,3235.7000000000003
2022-09-01,Puno,Accesorios,slats,unidad,101,94.81,9575.81
2022-09-01,Madre de Dios,Nutricion,phyta value,kg,111,76.63,8505.93
2022-09-01,Madre de Dios,Nutricion,ingaprot,kg,103,110.45,11376.35
2022-09-01,Madre de Dios,Nutricion,inmunoprot,kg,107,32.25,3450.75
2022-09-01,Madre de Dios,Nutricion,fitamix,kg,106,149.15,15809.900000000001
2022-09-01,Madre de Dios,Sanidad,norax s plus,kg,106,86.93,9214.58
2022-09-01,Madre de Dios,Sanidad,tiamuvic,kg,109,30.26,3298.34
2022-09-01,Madre de Dios,Sanidad,florfevic,kg,107,120.82,12927.74
2022-09-01,Madre de Dios,Sanidad,clortevic,kg,87,58.44,5084.28
2022-09-01,Madre de Dios,Bioseguridad,dt foam,lt,108,108.92,11763.36
2022-09-01,Madre de Dios,Bioseguridad,prophyl,lt,94,102.34,9619.960000000001
2022-09-01,Madre de Dios,Bioseguridad,vulkan s,lt,86,140.33,12068.380000000001
2022-09-01,Madre de Dios,Accesorios,chupones,unidad,130,125.2,16276.0
2022-09-01,Madre de Dios,Accesorios,comederos,unidad,96,122.37,11747.52
2022-09-01,Madre de Dios,Accesorios,slats,unidad,82,63.85,5235.7
2022-10-01,Arequipa,Nutricion,phyta value,kg,109,109.0,11881.0
2022-10-01,Arequipa,Nutricion,ingaprot,kg,120,114.07,13688.4
2022-10-01,Arequipa,Nutricion,inmunoprot,kg,81,61.63,4992.030000000001
2022-10-01,Arequipa,Nutricion,fitamix,kg,98,84.51,8281.980000000001
2022-10-01,Arequipa,Sanidad,norax s plus,kg,105,106.55,11187.75
2022-10-01,Arequipa,Sanidad,tiamuvic,kg,81,142.08,11508.480000000001
2022-10-01,Arequipa,Sanidad,florfevic,kg,103,37.09,3820.2700000000004
2022-10-01,Arequipa,Sanidad,clortevic,kg,109,73.04,7961.360000000001
2022-10-01,Arequipa,Bioseguridad,dt foam,lt,95,59.2,5624.0
2022-10-01,Arequipa,Bioseguridad,prophyl,lt,104,131.9,13717.6
2022-10-01,Arequipa,Bioseguridad,vulkan s,lt,104,63.7,6624.8
2022-10-01,Arequipa,Accesorios,chupones,unidad,112,89.65,10040.800000000001
2022-10-01,Arequipa,Accesorios,comederos,unidad,104,58.22,6054.88
2022-10-01,Arequipa,Accesorios,slats,unidad,99,56.95,5638.05
2022-10-01,Moquegua,Nutricion,phyta value,kg,80,61.69,4935.2
2022-10-01,Moquegua,Nutricion,ingaprot,kg,109,33.85,3689.65
2022-10-01,Moquegua,Nutricion,inmunoprot,kg,110,44.83,4931.3
2022-10-01,Moquegua,Nutricion,fitamix,kg,97,129.67,12577.989999999998
2022-10-01,Moquegua,Sanidad,norax s plus,kg,80,113.21,9056.8
2022-10-01,Moquegua,Sanidad,tiamuvic,kg,93,119.23,11088.390000000001
2022-10-01,Moquegua,Sanidad,florfevic,kg,107,137.48,14710.359999999999
2022-10-01,Moquegua,Sanidad,clortevic,kg,85,123.53,10500.05
2022-10-01,Moquegua,Bioseguridad,dt foam,lt,92,72.16,6638.719999999999
2022-10-01,Moquegua,Bioseguridad,prophyl,lt,110,107.34,11807.4
2022-10-01,Moquegua,Bioseguridad,vulkan s,lt,96,129.97,12477.119999999999
2022-10-01,Moquegua,Accesorios,chupones,unidad,113,51.52,5821.76
2022-10-01,Moquegua,Accesorios,comederos,unidad,101,56.57,5713.57
2022-10-01,Moquegua,Accesorios,slats,unidad,100,32.31,3231.0
2022-10-01,Tacna,Nutricion,phyta value,kg,94,75.79,7124.26
2022-10-01,Tacna,Nutricion,ingaprot,kg,101,122.8,12402.8
2022-10-01,Tacna,Nutricion,inmunoprot,kg,88,122.03,10738.64
2022-10-01,Tacna,Nutricion,fitamix,kg,98,104.65,10255.7
2022-10-01,Tacna,Sanidad,norax s plus,kg,107,56.01,5993.07
2022-10-01,Tacna,Sanidad,tiamuvic,kg,91,119.25,10851.75
2022-10-01,Tacna,Sanidad,florfevic,kg,106,20.82,2206.92
2022-10-01,Tacna,Sanidad,clortevic,kg,88,55.35,4870.8
2022-10-01,Tacna,Bioseguridad,dt foam,lt,88,29.77,2619.7599999999998
2022-10-01,Tacna,Bioseguridad,prophyl,lt,108,94.65,10222.2
2022-10-01,Tacna,Bioseguridad,vulkan s,lt,84,145.53,12224.52
2022-10-01,Tacna,Accesorios,chupones,unidad,90,129.45,11650.499999999998
2022-10-01,Tacna,Accesorios,comederos,unidad,101,82.21,8303.21
2022-10-01,Tacna,Accesorios,slats,unidad,100,140.88,14088.0
2022-10-01,Cuzco,Nutricion,phyta value,kg,107,96.12,10284.84
2022-10-01,Cuzco,Nutricion,ingaprot,kg,106,66.6,7059.599999999999
2022-10-01,Cuzco,Nutricion,inmunoprot,kg,116,48.21,5592.36
2022-10-01,Cuzco,Nutricion,fitamix,kg,86,91.2,7843.2
2022-10-01,Cuzco,Sanidad,norax s plus,kg,95,28.93,2748.35
2022-10-01,Cuzco,Sanidad,tiamuvic,kg,88,28.04,2467.52
2022-10-01,Cuzco,Sanidad,florfevic,kg,114,107.61,12267.539999999999
2022-10-01,Cuzco,Sanidad,clortevic,kg,97,119.44,11585.68
2022-10-01,Cuzco,Bioseguridad,dt foam,lt,100,85.67,8567.0
2022-10-01,Cuzco,Bioseguridad,prophyl,lt,103,98.95,10191.85
2022-10-01,Cuzco,Bioseguridad,vulkan s,lt,103,143.38,14768.14
2022-10-01,Cuzco,Accesorios,chupones,unidad,96,31.22,2997.12
2022-10-01,Cuzco,Accesorios,comederos,unidad,96,128.58,12343.68
2022-10-01,Cuzco,Accesorios,slats,unidad,100,22.47,2247.0
2022-10-01,Puno,Nutricion,phyta value,kg,99,49.16,4866.839999999999
2022-10-01,Puno,Nutricion,ingaprot,kg,106,79.8,8458.8
2022-10-01,Puno,Nutricion,inmunoprot,kg,105,117.75,12363.75
2022-10-01,Puno,Nutricion,fitamix,kg,88,105.28,9264.64
2022-10-01,Puno,Sanidad,norax s plus,kg,111,113.82,12634.019999999999
2022-10-01,Puno,Sanidad,tiamuvic,kg,96,48.19,4626.24
2022-10-01,Puno,Sanidad,florfevic,kg,123,89.79,11044.17
2022-10-01,Puno,Sanidad,clortevic,kg,104,103.7,10784.800000000001
2022-10-01,Puno,Bioseguridad,dt foam,lt,108,43.33,4679.639999999999
2022-10-01,Puno,Bioseguridad,prophyl,lt,90,65.54,5898.6
2022-10-01,Puno,Bioseguridad,vulkan s,lt,84,101.67,8540.28
2022-10-01,Puno,Accesorios,chupones,unidad,115,52.85,6077.75
2022-10-01,Puno,Accesorios,comederos,unidad,87,146.23,12722.009999999998
2022-10-01,Puno,Accesorios,slats,unidad,101,129.3,13059.300000000001
2022-10-01,Madre de Dios,Nutricion,phyta value,kg,97,53.89,5227.33
2022-10-01,Madre de Dios,Nutricion,ingaprot,kg,97,136.04,13195.88
2022-10-01,Madre de Dios,Nutricion,inmunoprot,kg,113,48.83,5517.79
2022-10-01,Madre de Dios,Nutricion,fitamix,kg,97,99.01,9603.970000000001
2022-10-01,Madre de Dios,Sanidad,norax s plus,kg,109,89.16,9718.44
2022-10-01,Madre de Dios,Sanidad,tiamuvic,kg,98,130.69,12807.619999999999
2022-10-01,Madre de Dios,Sanidad,florfevic,kg,100,64.24,6423.999999999999
2022-10-01,Madre de Dios,Sanidad,clortevic,kg,94,113.0,10622.0
2022-10-01,Madre de Dios,Bioseguridad,dt foam,lt,104,41.8,4347.2
2022-10-01,Madre de Dios,Bioseguridad,prophyl,lt,104,55.31,5752.24
2022-10-01,Madre de Dios,Bioseguridad,vulkan s,lt,107,128.05,13701.35
2022-10-01,Madre de Dios,Accesorios,chupones,unidad,94,59.55,5597.7
2022-10-01,Madre de Dios,Accesorios,comederos,unidad,107,97.68,10451.76
2022-10-01,Madre de Dios,Accesorios,slats,unidad,97,43.14,4184.58
2022-11-01,Arequipa,Nutricion,phyta value,kg,82,130.32,10686.24
2022-11-01,Arequipa,Nutricion,ingaprot,kg,99,40.5,4009.5
2022-11-01,Arequipa,Nutricion,inmunoprot,kg,93,71.88,6684.839999999999
2022-11-01,Arequipa,Nutricion,fitamix,kg,91,114.71,10438.609999999999
2022-11-01,Arequipa,Sanidad,norax s plus,kg,103,102.91,10599.73
2022-11-01,Arequipa,Sanidad,tiamuvic,kg,99,57.61,5703.39
2022-11-01,Arequipa,Sanidad,florfevic,kg,107,48.8,5221.599999999999
2022-11-01,Arequipa,Sanidad,clortevic,kg,115,108.25,12448.75
2022-11-01,Arequipa,Bioseguridad,dt foam,lt,88,96.19,8464.72
2022-11-01,Arequipa,Bioseguridad,prophyl,lt,95,68.62,6518.900000000001
2022-11-01,Arequipa,Bioseguridad,vulkan s,lt,104,20.6,2142.4
2022-11-01,Arequipa,Accesorios,chupones,unidad,104,64.42,6699.68
2022-11-01,Arequipa,Accesorios,comederos,unidad,84,49.09,4123.56
2022-11-01,Arequipa,Accesorios,slats,unidad,119,25.47,3030.93
2022-11-01,Moquegua,Nutricion,phyta value,kg,87,96.55,8399.85
2022-11-01,Moquegua,Nutricion,ingaprot,kg,90,68.11,6129.9
2022-11-01,Moquegua,Nutricion,inmunoprot,kg,110,79.57,8752.699999999999
2022-11-01,Moquegua,Nutricion,fitamix,kg,107,123.12,13173.84
2022-11-01,Moquegua,Sanidad,norax s plus,kg,105,85.52,8979.6
2022-11-01,Moquegua,Sanidad,tiamuvic,kg,116,82.82,9607.119999999999
2022-11-01,Moquegua,Sanidad,florfevic,kg,116,145.8,16912.800000000003
2022-11-01,Moquegua,Sanidad,clortevic,kg,98,134.34,13165.32
2022-11-01,Moquegua,Bioseguridad,dt foam,lt,92,37.65,3463.7999999999997
2022-11-01,Moquegua,Bioseguridad,prophyl,lt,86,43.48,3739.2799999999997
2022-11-01,Moquegua,Bioseguridad,vulkan s,lt,107,51.18,5476.26
2022-11-01,Moquegua,Accesorios,chupones,unidad,90,133.51,12015.9
2022-11-01,Moquegua,Accesorios,comederos,unidad,100,93.24,9324.0
2022-11-01,Moquegua,Accesorios,slats,unidad,109,29.45,3210.0499999999997
2022-11-01,Tacna,Nutricion,phyta value,kg,90,96.92,8722.8
2022-11-01,Tacna,Nutricion,ingaprot,kg,101,63.19,6382.19
2022-11-01,Tacna,Nutricion,inmunoprot,kg,128,137.21,17562.88
2022-11-01,Tacna,Nutricion,fitamix,kg,102,80.75,8236.5
2022-11-01,Tacna,Sanidad,norax s plus,kg,122,132.24,16133.28
2022-11-01,Tacna,Sanidad,tiamuvic,kg,92,129.7,11932.4
2022-11-01,Tacna,Sanidad,florfevic,kg,117,103.16,12069.72
2022-11-01,Tacna,Sanidad,clortevic,kg,93,56.36,5241.48
2022-11-01,Tacna,Bioseguridad,dt foam,lt,95,106.92,10157.4
2022-11-01,Tacna,Bioseguridad,prophyl,lt,98,39.92,3912.1600000000003
2022-11-01,Tacna,Bioseguridad,vulkan s,lt,99,27.23,2695.77
2022-11-01,Tacna,Accesorios,chupones,unidad,107,38.24,4091.6800000000003
2022-11-01,Tacna,Accesorios,comederos,unidad,105,92.21,9682.05
2022-11-01,Tacna,Accesorios,slats,unidad,94,73.32,6892.079999999999
2022-11-01,Cuzco,Nutricion,phyta value,kg,88,36.85,3242.8
2022-11-01,Cuzco,Nutricion,ingaprot,kg,90,105.82,9523.8
2022-11-01,Cuzco,Nutricion,inmunoprot,kg,104,71.52,7438.08
2022-11-01,Cuzco,Nutricion,fitamix,kg,106,86.33,9150.98
2022-11-01,Cuzco,Sanidad,norax s plus,kg,97,90.62,8790.140000000001
2022-11-01,Cuzco,Sanidad,tiamuvic,kg,100,94.62,9462.0
2022-11-01,Cuzco,Sanidad,florfevic,kg,115,122.22,14055.3
2022-11-01,Cuzco,Sanidad,clortevic,kg,88,50.32,4428.16
2022-11-01,Cuzco,Bioseguridad,dt foam,lt,94,67.42,6337.4800000000005
2022-11-01,Cuzco,Bioseguridad,prophyl,lt,102,57.26,5840.5199999999995
2022-11-01,Cuzco,Bioseguridad,vulkan s,lt,107,49.47,5293.29
2022-11-01,Cuzco,Accesorios,chupones,unidad,102,21.87,2230.7400000000002
2022-11-01,Cuzco,Accesorios,comederos,unidad,90,40.16,3614.3999999999996
2022-11-01,Cuzco,Accesorios,slats,unidad,101,119.68,12087.68
2022-11-01,Puno,Nutricion,phyta value,kg,102,130.32,13292.64
2022-11-01,Puno,Nutricion,ingaprot,kg,101,139.16,14055.16
2022-11-01,Puno,Nutricion,inmunoprot,kg,117,35.72,4179.24
2022-11-01,Puno,Nutricion,fitamix,kg,92,54.36,5001.12
2022-11-01,Puno,Sanidad,norax s plus,kg,107,121.95,13048.65
2022-11-01,Puno,Sanidad,tiamuvic,kg,93,73.72,6855.96
2022-11-01,Puno,Sanidad,florfevic,kg,100,78.82,7881.999999999999
2022-11-01,Puno,Sanidad,clortevic,kg,100,126.59,12659.0
2022-11-01,Puno,Bioseguridad,dt foam,lt,100,106.21,10621.0
2022-11-01,Puno,Bioseguridad,prophyl,lt,109,103.89,11324.01
2022-11-01,Puno,Bioseguridad,vulkan s,lt,88,138.2,12161.599999999999
2022-11-01,Puno,Accesorios,chupones,unidad,116,111.31,12911.960000000001
2022-11-01,Puno,Accesorios,comederos,unidad,100,74.03,7403.0
2022-11-01,Puno,Accesorios,slats,unidad,82,122.78,10067.960000000001
2022-11-01,Madre de Dios,Nutricion,phyta value,kg,78,33.97,2649.66
2022-11-01,Madre de Dios,Nutricion,ingaprot,kg,100,28.37,2837.0
2022-11-01,Madre de Dios,Nutricion,inmunoprot,kg,98,37.34,3659.32
2022-11-01,Madre de Dios,Nutricion,fitamix,kg,95,104.67,9943.65
2022-11-01,Madre de Dios,Sanidad,norax s plus,kg,112,87.37,9785.44
2022-11-01,Madre de Dios,Sanidad,tiamuvic,kg,97,43.67,4235.99
2022-11-01,Madre de Dios,Sanidad,florfevic,kg,107,110.72,11847.039999999999
2022-11-01,Madre de Dios,Sanidad,clortevic,kg,110,120.22,13224.2
2022-11-01,Madre de Dios,Bioseguridad,dt foam,lt,110,25.45,2799.5
2022-11-01,Madre de Dios,Bioseguridad,prophyl,lt,90,28.48,2563.2
2022-11-01,Madre de Dios,Bioseguridad,vulkan s,lt,107,134.97,14441.789999999999
2022-11-01,Madre de Dios,Accesorios,chupones,unidad,92,103.07,9482.439999999999
2022-11-01,Madre de Dios,Accesorios,comederos,unidad,113,68.56,7747.280000000001
2022-11-01,Madre de Dios,Accesorios,slats,unidad,113,30.33,3427.29
2022-12-01,Arequipa,Nutricion,phyta value,kg,98,24.0,2352.0
2022-12-01,Arequipa,Nutricion,ingaprot,kg,102,140.71,14352.42
2022-12-01,Arequipa,Nutricion,inmunoprot,kg,93,77.26,7185.18
2022-12-01,Arequipa,Nutricion,fitamix,kg,96,103.43,9929.28
2022-12-01,Arequipa,Sanidad,norax s plus,kg,108,139.99,15118.920000000002
2022-12-01,Arequipa,Sanidad,tiamuvic,kg,98,48.04,4707.92
2022-12-01,Arequipa,Sanidad,florfevic,kg,106,126.2,13377.2
2022-12-01,Arequipa,Sanidad,clortevic,kg,99,140.92,13951.079999999998
2022-12-01,Arequipa,Bioseguridad,dt foam,lt,107,28.73,3074.11
2022-12-01,Arequipa,Bioseguridad,prophyl,lt,106,67.71,7177.259999999999
2022-12-01,Arequipa,Bioseguridad,vulkan s,lt,76,84.86,6449.36
2022-12-01,Arequipa,Accesorios,chupones,unidad,91,86.09,7834.1900000000005
2022-12-01,Arequipa,Accesorios,comederos,unidad,102,96.36,9828.72
2022-12-01,Arequipa,Accesorios,slats,unidad,115,131.46,15117.900000000001
2022-12-01,Moquegua,Nutricion,phyta value,kg,118,32.46,3830.28
2022-12-01,Moquegua,Nutricion,ingaprot,kg,99,75.36,7460.64
2022-12-01,Moquegua,Nutricion,inmunoprot,kg,95,20.27,1925.6499999999999
2022-12-01,Moquegua,Nutricion,fitamix,kg,130,139.22,18098.6
2022-12-01,Moquegua,Sanidad,norax s plus,kg,85,50.53,4295.05
2022-12-01,Moquegua,Sanidad,tiamuvic,kg,104,107.4,11169.6
2022-12-01,Moquegua,Sanidad,florfevic,kg,96,136.16,13071.36
2022-12-01,Moquegua,Sanidad,clortevic,kg,98,145.78,14286.44
2022-12-01,Moquegua,Bioseguridad,dt foam,lt,112,68.34,7654.08
2022-12-01,Moquegua,Bioseguridad,prophyl,lt,89,105.39,9379.710000000001
2022-12-01,Moquegua,Bioseguridad,vulkan s,lt,100,72.38,7238.0
2022-12-01,Moquegua,Accesorios,chupones,unidad,112,138.81,15546.720000000001
2022-12-01,Moquegua,Accesorios,comederos,unidad,95,145.66,13837.699999999999
2022-12-01,Moquegua,Accesorios,slats,unidad,97,58.47,5671.59
2022-12-01,Tacna,Nutricion,phyta value,kg,93,147.3,13698.900000000001
